dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,667.919032,332.192747,563.621028,82.900726,-135.952859,-588.235294,1.488694
0.020000,668.046227,333.816248,565.249499,79.946374,-147.717565,-588.235294,1.496497
0.020000,668.156789,335.379360,566.816530,76.756729,-159.482271,-588.235294,1.503840
0.020000,668.252032,336.877218,568.317415,73.331789,-171.246977,-588.235294,1.510726
0.020000,668.333279,338.304958,569.747449,69.671556,-183.011682,-588.235294,1.517156
0.020000,668.401844,339.657681,571.101925,65.776028,-194.776388,-588.235294,1.523132
0.020000,668.459087,340.931926,572.377445,61.776028,-200.000000,-261.180584,1.528659
0.020000,668.506397,342.126492,573.572966,57.776028,-200.000000,0.000000,1.533754
0.020000,668.545093,343.241340,574.688486,53.776028,-200.000000,0.000000,1.538434
0.020000,668.576378,344.276395,575.724007,49.776028,-200.000000,-0.000000,1.542717
0.020000,668.601338,345.231581,576.679528,45.776028,-200.000000,-0.000000,1.546617
0.020000,668.620957,346.106881,577.555048,41.776028,-200.000000,0.000000,1.550147
0.020000,668.636119,346.902276,578.350569,37.776028,-200.000000,0.000000,1.553320
0.020000,668.647611,347.617696,579.066089,33.776028,-200.000000,0.000000,1.556145
0.020000,668.656146,348.254476,579.702918,29.906850,-193.458906,327.054710,1.558637
0.020000,668.662364,348.816220,580.264716,26.272966,-181.694200,588.235294,1.560819
0.020000,668.666801,349.307674,580.756190,22.874376,-169.929494,588.235294,1.562714
0.020000,668.669895,349.733516,581.182044,19.711080,-158.164788,588.235294,1.564346
0.020000,668.671995,350.098465,581.546986,16.783079,-146.400082,588.235294,1.565738
0.020000,668.673375,350.407183,581.855720,14.090371,-134.635376,588.235294,1.566910
0.020000,668.674250,350.664415,582.112954,11.632958,-122.870671,588.235294,1.567884
0.020000,668.674779,350.874852,582.323391,9.410838,-111.105965,588.235294,1.568677
0.020000,668.675082,351.043205,582.491740,7.424013,-99.341259,588.235294,1.569311
0.020000,668.675245,351.174175,582.622705,5.672482,-87.576553,588.235294,1.569803
0.020000,668.675324,351.272457,582.720992,4.156245,-75.811847,588.235294,1.570171
0.020000,668.675359,351.342768,582.791308,2.875302,-64.047141,588.235294,1.570434
0.020000,668.675372,351.389825,582.838357,1.829654,-52.282435,588.235294,1.570611
0.020000,668.675376,351.418322,582.866847,1.019299,-40.517729,588.235294,1.570717
0.020000,668.675377,351.432963,582.881482,0.444239,-28.753023,588.235294,1.570772
0.020000,668.675377,351.438452,582.886969,0.104472,-16.988318,588.235294,1.570792
0.020000,668.675377,351.439497,582.888014,0.000000,-5.223612,588.235294,1.570796
0.020000,668.675377,351.439497,582.888014,0.000000,0.000000,261.180584,1.570796
